,sub_id,sub_age,sub_gender,nTrial,session,run,cue_Onset,event_duration,endowment_label,condition,fairness,accept_reject,rt,R_Option,L_Option,Endowment,offer,beh_fairness,accept,beh_fairness_perc,beh_fairness_num
5140,10800,26.85,Female,11,ses-01,1,84.98443,5.773344,low,nonsocial,-3.770833,Accept,0.64994,2,0,16,2,0.125,1,10%,0.1
5141,10800,26.85,Female,12,ses-01,1,91.81806,5.77388,low,nonsocial,2.229167,Accept,0.7659628,8,0,16,8,0.5,1,50%,0.5
5142,10800,26.85,Female,13,ses-01,1,98.73605,5.686916,high,social,-3.770833,Reject,0.9675066,2,0,32,2,0.0625,0,5%,0.05
5143,10800,26.85,Female,14,ses-01,1,107.90105,5.775746,high,nonsocial,-3.770833,Reject,1.1149278,0,2,32,2,0.0625,0,5%,0.05
5144,10800,26.85,Female,15,ses-01,1,115.551346,5.773644,high,nonsocial,10.229167,Accept,0.815242,0,16,32,16,0.5,1,50%,0.5
5145,10800,26.85,Female,16,ses-01,1,122.4654,5.69145,high,social,2.229167,Accept,1.4007078,8,0,32,8,0.25,1,25%,0.25
5146,10800,26.85,Female,17,ses-01,1,130.11136,5.69647,low,social,-1.770833,Reject,1.4335961,0,4,16,4,0.25,0,25%,0.25
5147,10800,26.85,Female,18,ses-01,1,137.75752,5.69875,high,social,10.229167,Accept,0.8178057,0,16,32,16,0.5,1,50%,0.5
5148,10800,26.85,Female,19,ses-01,1,144.51836,5.77508,high,nonsocial,-3.770833,Reject,1.4156715,2,0,32,2,0.0625,0,5%,0.05
5149,10800,26.85,Female,20,ses-01,1,151.35141,5.77397,high,nonsocial,2.229167,Accept,0.8650565,0,8,32,8,0.25,1,25%,0.25
5150,10800,26.85,Female,21,ses-01,1,158.18489,5.77153,high,nonsocial,-2.770833,Accept,1.600519,3,0,32,3,0.09375,1,10%,0.1
5151,10800,26.85,Female,22,ses-01,1,169.11938,5.70437,low,social,-3.770833,Reject,1.0000786,0,2,16,2,0.125,0,10%,0.1
5152,10800,26.85,Female,23,ses-01,1,176.76294,5.71197,low,social,2.229167,Accept,1.2329792,8,0,16,8,0.5,1,50%,0.5
5153,10800,26.85,Female,24,ses-01,1,183.60997,5.69703,high,social,-3.770833,Reject,1.2337801,0,2,32,2,0.0625,0,5%,0.05
5154,10800,26.85,Female,25,ses-01,1,191.18484,5.77079,low,nonsocial,-1.770833,Accept,1.051342,4,0,16,4,0.25,1,25%,0.25
5155,10800,26.85,Female,26,ses-01,1,198.08473,5.7065,low,social,-4.770833,Reject,0.9835111,0,1,16,1,0.0625,0,5%,0.05
5156,10800,26.85,Female,27,ses-01,1,205.668,5.77391,high,nonsocial,10.229167,Accept,0.9663773,0,16,32,16,0.5,1,50%,0.5
5157,10800,26.85,Female,28,ses-01,1,212.56352,5.71141,low,social,-3.770833,Reject,0.9829266,2,0,16,2,0.125,0,10%,0.1
5158,10800,26.85,Female,29,ses-01,1,219.33443,5.77347,low,nonsocial,-3.770833,Reject,1.1662956,0,2,16,2,0.125,0,10%,0.1
5159,10800,26.85,Female,30,ses-01,1,231.8178,5.77313,low,nonsocial,-4.770833,Reject,1.7497303,1,0,16,1,0.0625,0,5%,0.05
5160,10800,26.85,Female,31,ses-01,1,241.0678,5.77223,high,nonsocial,-3.770833,Reject,0.9336927,2,0,32,2,0.0625,0,5%,0.05
5161,10800,26.85,Female,32,ses-01,1,248.70068,5.77309,low,nonsocial,-3.770833,Reject,1.0504684,2,0,16,2,0.125,0,10%,0.1
5162,10800,26.85,Female,33,ses-01,1,255.5341,5.77407,high,nonsocial,-2.770833,Reject,1.7658851,0,3,32,3,0.09375,0,10%,0.1
5163,10800,26.85,Female,34,ses-01,1,262.36765,5.7742,high,nonsocial,-3.770833,Reject,1.4322629,2,0,32,2,0.0625,0,5%,0.05
5164,10800,26.85,Female,35,ses-01,1,270.0952,5.69487,high,social,-3.770833,Reject,0.6330817,0,2,32,2,0.0625,0,5%,0.05
5165,10800,26.85,Female,36,ses-01,1,276.85114,5.77261,low,nonsocial,-1.770833,Accept,1.400195,4,0,16,4,0.25,1,25%,0.25
5166,10800,26.85,Female,38,ses-01,1,293.0105,5.71414,low,social,-1.770833,Accept,1.1164985,4,0,16,4,0.25,1,25%,0.25
5167,10800,26.85,Female,39,ses-01,1,299.78415,5.77305,low,nonsocial,-1.770833,Reject,1.3833482,0,4,16,4,0.25,0,25%,0.25
5168,10800,26.85,Female,40,ses-01,1,310.71725,5.70745,low,social,-4.770833,Reject,1.2331731,1,0,16,1,0.0625,0,5%,0.05
5169,10800,26.85,Female,41,ses-01,1,317.484,5.77476,high,nonsocial,2.229167,Accept,1.5158916,8,0,32,8,0.25,1,25%,0.25
5170,10800,26.85,Female,42,ses-01,1,326.7925,5.73234,high,social,2.229167,Accept,1.7654632,8,0,32,8,0.25,1,25%,0.25
5171,10800,26.85,Female,43,ses-01,1,334.40027,5.7745,high,nonsocial,10.229167,Accept,1.2995886,16,0,32,16,0.5,1,50%,0.5
5172,10800,26.85,Female,44,ses-01,1,342.09335,5.73227,high,social,-3.770833,Reject,1.0158134,2,0,32,2,0.0625,0,5%,0.05
5173,10800,26.85,Female,45,ses-01,1,348.9485,5.7073,low,social,-1.770833,Accept,1.5340425,0,4,16,4,0.25,1,25%,0.25
5174,10800,26.85,Female,46,ses-01,1,355.71732,5.77291,high,nonsocial,10.229167,Accept,1.0832713,0,16,32,16,0.5,1,50%,0.5
5175,10800,26.85,Female,47,ses-01,1,363.4093,5.7307,low,social,-3.770833,Reject,0.9333089,2,0,16,2,0.125,0,10%,0.1
5176,10800,26.85,Female,48,ses-01,1,370.2696,5.705,low,social,2.229167,Accept,1.0169579,8,0,16,8,0.5,1,50%,0.5
5177,10800,26.85,Female,1,ses-01,2,4.503654,5.773659,high,nonsocial,10.5625,Accept,1.5994867,0,16,32,16,0.5,1,50%,0.5
5178,10800,26.85,Female,2,ses-01,2,11.33716,5.774267,high,nonsocial,2.5625,Accept,1.0497574,8,0,32,8,0.25,1,25%,0.25
5179,10800,26.85,Female,3,ses-01,2,18.987576,5.773201,low,nonsocial,-3.4375,Reject,1.2161162,0,2,16,2,0.125,0,10%,0.1
5180,10800,26.85,Female,4,ses-01,2,25.892368,5.701452,low,social,2.5625,Accept,1.0664837,8,0,16,8,0.5,1,50%,0.5
5181,10800,26.85,Female,5,ses-01,2,32.71275,5.71395,low,social,2.5625,Accept,1.2508333,0,8,16,8,0.5,1,50%,0.5
5182,10800,26.85,Female,6,ses-01,2,41.904125,5.774075,high,nonsocial,2.5625,Accept,1.3659022,0,8,32,8,0.25,1,25%,0.25
5183,10800,26.85,Female,7,ses-01,2,49.553955,5.77253,high,nonsocial,10.5625,Accept,1.4330349,0,16,32,16,0.5,1,50%,0.5
5184,10800,26.85,Female,8,ses-01,2,56.38712,5.77354,low,nonsocial,-3.4375,Reject,0.8836027,0,2,16,2,0.125,0,10%,0.1
5185,10800,26.85,Female,9,ses-01,2,65.72884,5.69773,low,social,-3.4375,Accept,2.2334142,0,2,16,2,0.125,1,10%,0.1
5186,10800,26.85,Female,10,ses-01,2,73.39658,5.68117,high,social,2.5625,Accept,0.9665474,8,0,32,8,0.25,1,25%,0.25
5187,10800,26.85,Female,11,ses-01,2,82.62506,5.70277,low,social,-3.4375,Reject,1.3996663,2,0,16,2,0.125,0,10%,0.1
5188,10800,26.85,Female,12,ses-01,2,89.387405,5.772635,high,nonsocial,2.5625,Accept,1.3840522,8,0,32,8,0.25,1,25%,0.25
5189,10800,26.85,Female,13,ses-01,2,96.22044,5.77532,high,nonsocial,-2.4375,Reject,1.1659194,0,3,32,3,0.09375,0,10%,0.1
5190,10800,26.85,Female,14,ses-01,2,105.48731,5.77317,high,nonsocial,2.5625,Accept,1.6495044,8,0,32,8,0.25,1,25%,0.25
5191,10800,26.85,Female,15,ses-01,2,112.32076,5.77301,high,nonsocial,-3.4375,Reject,1.016051,2,0,32,2,0.0625,0,5%,0.05
5192,10800,26.85,Female,16,ses-01,2,121.67588,5.683945,low,social,2.5625,Accept,1.6830579,8,0,16,8,0.5,1,50%,0.5
5193,10800,26.85,Female,17,ses-01,2,128.42062,5.77248,low,nonsocial,2.5625,Accept,1.300111,8,0,16,8,0.5,1,50%,0.5
5194,10800,26.85,Female,18,ses-01,2,139.34862,5.71141,low,social,-3.4375,Reject,1.2661124,0,2,16,2,0.125,0,10%,0.1
5195,10800,26.85,Female,19,ses-01,2,146.17587,5.71706,high,social,2.5625,Accept,1.4842315,0,8,32,8,0.25,1,25%,0.25
5196,10800,26.85,Female,20,ses-01,2,152.95418,5.7749,high,nonsocial,2.5625,Accept,2.564972,8,0,32,8,0.25,1,25%,0.25
5197,10800,26.85,Female,21,ses-01,2,160.64784,5.72803,low,social,-4.4375,Reject,1.350789,0,1,16,1,0.0625,0,5%,0.05
5198,10800,26.85,Female,22,ses-01,2,168.23698,5.77292,low,nonsocial,-3.4375,Reject,1.0334455,0,2,16,2,0.125,0,10%,0.1
5199,10800,26.85,Female,23,ses-01,2,175.15883,5.68463,high,social,-3.4375,Reject,1.1008193,2,0,32,2,0.0625,0,5%,0.05
5200,10800,26.85,Female,24,ses-01,2,181.95761,5.71875,high,social,-3.4375,Reject,1.4831043,2,0,32,2,0.0625,0,5%,0.05
5201,10800,26.85,Female,26,ses-01,2,199.60347,5.77243,high,nonsocial,10.5625,Accept,0.9002107,0,16,32,16,0.5,1,50%,0.5
5202,10800,26.85,Female,27,ses-01,2,207.29247,5.71708,high,social,-2.4375,Reject,0.9344459,0,3,32,3,0.09375,0,10%,0.1
5203,10800,26.85,Female,28,ses-01,2,214.88689,5.77235,high,nonsocial,-3.4375,Reject,1.5841737,0,2,32,2,0.0625,0,5%,0.05
5204,10800,26.85,Female,29,ses-01,2,221.77625,5.71537,low,social,-3.4375,Reject,1.7505976,2,0,16,2,0.125,0,10%,0.1
5205,10800,26.85,Female,30,ses-01,2,228.62239,5.70438,low,social,2.5625,Accept,1.2509677,0,8,16,8,0.5,1,50%,0.5
5206,10800,26.85,Female,31,ses-01,2,235.38696,5.77283,low,nonsocial,-1.4375,Accept,1.900564,4,0,16,4,0.25,1,25%,0.25
5207,10800,26.85,Female,32,ses-01,2,242.2857,5.70606,high,social,2.5625,Accept,1.0505843,8,0,32,8,0.25,1,25%,0.25
5208,10800,26.85,Female,33,ses-01,2,249.92035,5.7064,high,social,-3.4375,Reject,1.1161627,0,2,32,2,0.0625,0,5%,0.05
5209,10800,26.85,Female,35,ses-01,2,263.53687,5.77285,high,nonsocial,-3.4375,Reject,0.9669318,0,2,32,2,0.0625,0,5%,0.05
5210,10800,26.85,Female,36,ses-01,2,272.84674,5.71301,low,social,-1.4375,Accept,1.4505492,0,4,16,4,0.25,1,25%,0.25
5211,10800,26.85,Female,37,ses-01,2,279.62024,5.7745,low,nonsocial,2.5625,Accept,1.1329625,0,8,16,8,0.5,1,50%,0.5
5212,10800,26.85,Female,38,ses-01,2,286.53394,5.69183,high,social,-3.4375,Accept,1.1005676,2,0,32,2,0.0625,1,5%,0.05
5213,10800,26.85,Female,39,ses-01,2,294.15335,5.72445,high,social,-2.4375,Reject,1.0156265,3,0,32,3,0.09375,0,10%,0.1
5214,10800,26.85,Female,40,ses-01,2,306.58682,5.77318,low,nonsocial,2.5625,Accept,0.7325915,0,8,16,8,0.5,1,50%,0.5
5215,10800,26.85,Female,41,ses-01,2,313.42017,5.77303,low,nonsocial,-3.4375,Reject,1.2665141,0,2,16,2,0.125,0,10%,0.1
5216,10800,26.85,Female,42,ses-01,2,320.3353,5.69043,low,social,2.5625,Accept,0.7333015,0,8,16,8,0.5,1,50%,0.5
5217,10800,26.85,Female,43,ses-01,2,327.90335,5.77298,low,nonsocial,-4.4375,Reject,1.0667775,1,0,16,1,0.0625,0,5%,0.05
5218,10800,26.85,Female,45,ses-01,2,343.98657,5.77368,high,nonsocial,-2.4375,Reject,0.8166972,3,0,32,3,0.09375,0,10%,0.1
5219,10800,26.85,Female,46,ses-01,2,354.85342,5.77344,high,nonsocial,-3.4375,Reject,0.916685,2,0,32,2,0.0625,0,5%,0.05
5220,10800,26.85,Female,47,ses-01,2,362.5588,5.7182,low,social,-1.4375,Reject,1.0155612,0,4,16,4,0.25,0,25%,0.25
5221,10800,26.85,Female,48,ses-01,2,370.2029,5.7229,low,social,-4.4375,Reject,0.8502385,1,0,16,1,0.0625,0,5%,0.05
5222,10801,34.53,Female,1,ses-01,1,4.5183187,5.775561,low,nonsocial,-4.0625,Accept,1.6325496,2,0,16,2,0.125,1,10%,0.1
5223,10801,34.53,Female,2,ses-01,1,17.09082,5.685116,high,social,1.9375,Accept,1.9992783,0,8,32,8,0.25,1,25%,0.25
5224,10801,34.53,Female,3,ses-01,1,23.835382,5.77353,high,nonsocial,-3.0625,Reject,2.5331972,3,0,32,3,0.09375,0,10%,0.1
5225,10801,34.53,Female,4,ses-01,1,31.485373,5.771677,low,nonsocial,-4.0625,Reject,1.8500308,2,0,16,2,0.125,0,10%,0.1
5226,10801,34.53,Female,5,ses-01,1,39.191628,5.699249,high,social,-4.0625,Accept,1.9671566,2,0,32,2,0.0625,1,5%,0.05
5227,10801,34.53,Female,6,ses-01,1,46.752174,5.771954,high,nonsocial,-4.0625,Reject,2.000311,2,0,32,2,0.0625,0,5%,0.05
5228,10801,34.53,Female,7,ses-01,1,54.385006,5.775558,low,nonsocial,1.9375,Accept,1.66541,0,8,16,8,0.5,1,50%,0.5
5229,10801,34.53,Female,8,ses-01,1,61.294422,5.697582,high,social,-3.0625,Accept,1.6831695,3,0,32,3,0.09375,1,10%,0.1
5230,10801,34.53,Female,9,ses-01,1,68.86879,5.77362,low,nonsocial,-5.0625,Reject,1.9156715,0,1,16,1,0.0625,0,5%,0.05
5231,10801,34.53,Female,10,ses-01,1,75.77231,5.702605,high,social,1.9375,Accept,2.5503201,0,8,32,8,0.25,1,25%,0.25
5232,10801,34.53,Female,11,ses-01,1,82.64213,5.66671,low,social,-4.0625,Reject,2.399927,2,0,16,2,0.125,0,10%,0.1
5233,10801,34.53,Female,12,ses-01,1,89.44978,5.69267,high,social,1.9375,Accept,1.4168963,8,0,32,8,0.25,1,25%,0.25
5234,10801,34.53,Female,13,ses-01,1,96.30711,5.66848,low,social,1.9375,Accept,1.283996,0,8,16,8,0.5,1,50%,0.5
5235,10801,34.53,Female,14,ses-01,1,103.03544,5.773566,low,nonsocial,-5.0625,Reject,1.4831218,0,1,16,1,0.0625,0,5%,0.05
5236,10801,34.53,Female,15,ses-01,1,110.68574,5.771726,high,nonsocial,1.9375,Accept,1.950271,0,8,32,8,0.25,1,25%,0.25
5237,10801,34.53,Female,16,ses-01,1,118.39225,5.70038,low,social,-4.0625,Reject,1.9832819,2,0,16,2,0.125,0,10%,0.1
5238,10801,34.53,Female,17,ses-01,1,127.684975,5.674975,low,social,1.9375,Accept,1.1828549,0,8,16,8,0.5,1,50%,0.5
5239,10801,34.53,Female,18,ses-01,1,135.23524,5.77308,low,nonsocial,-4.0625,Reject,1.6330748,2,0,16,2,0.125,0,10%,0.1
5240,10801,34.53,Female,19,ses-01,1,142.13046,5.7115,low,social,-4.0625,Reject,1.9991567,2,0,16,2,0.125,0,10%,0.1
5241,10801,34.53,Female,20,ses-01,1,151.31844,5.77442,low,nonsocial,-2.0625,Reject,2.4338782,4,0,16,4,0.25,0,25%,0.25
5242,10801,34.53,Female,21,ses-01,1,158.15201,5.77357,high,nonsocial,9.9375,Accept,1.3499151,16,0,32,16,0.5,1,50%,0.5
5243,10801,34.53,Female,22,ses-01,1,164.98557,5.7734,low,nonsocial,-4.0625,Reject,2.3493154,2,0,16,2,0.125,0,10%,0.1
5244,10801,34.53,Female,23,ses-01,1,174.23512,5.77486,high,nonsocial,9.9375,Accept,1.6329768,16,0,32,16,0.5,1,50%,0.5
5245,10801,34.53,Female,24,ses-01,1,181.1216,5.72001,high,social,1.9375,Accept,1.4008237,8,0,32,8,0.25,1,25%,0.25
5246,10801,34.53,Female,25,ses-01,1,190.3185,5.77412,high,nonsocial,1.9375,Accept,2.1151142,0,8,32,8,0.25,1,25%,0.25
5247,10801,34.53,Female,26,ses-01,1,197.1521,5.77188,high,nonsocial,9.9375,Accept,1.4500583,16,0,32,16,0.5,1,50%,0.5
5248,10801,34.53,Female,27,ses-01,1,204.0416,5.71644,high,social,9.9375,Accept,1.3495777,16,0,32,16,0.5,1,50%,0.5
5249,10801,34.53,Female,28,ses-01,1,210.88783,5.70294,high,social,1.9375,Accept,1.5502222,0,8,32,8,0.25,1,25%,0.25
5250,10801,34.53,Female,29,ses-01,1,220.16855,5.6746,high,social,-3.0625,Reject,1.6322541,3,0,32,3,0.09375,0,10%,0.1
5251,10801,34.53,Female,30,ses-01,1,227.79411,5.69597,high,social,-3.0625,Reject,2.0179503,3,0,32,3,0.09375,0,10%,0.1
5252,10801,34.53,Female,31,ses-01,1,235.436,5.68807,low,social,-2.0625,Accept,1.4510489,4,0,16,4,0.25,1,25%,0.25
5253,10801,34.53,Female,32,ses-01,1,246.32855,5.66461,high,social,9.9375,Accept,1.9160304,16,0,32,16,0.5,1,50%,0.5
5254,10801,34.53,Female,33,ses-01,1,257.15976,5.69934,low,social,1.9375,Accept,1.2329488,8,0,16,8,0.5,1,50%,0.5
5255,10801,34.53,Female,34,ses-01,1,263.91843,5.77459,high,nonsocial,9.9375,Accept,1.282206,16,0,32,16,0.5,1,50%,0.5
5256,10801,34.53,Female,35,ses-01,1,270.75183,5.77327,low,nonsocial,-5.0625,Reject,1.2663565,1,0,16,1,0.0625,0,5%,0.05
5257,10801,34.53,Female,36,ses-01,1,277.58527,5.77377,high,nonsocial,-4.0625,Reject,1.2992264,0,2,32,2,0.0625,0,5%,0.05
5258,10801,34.53,Female,37,ses-01,1,285.28726,5.72248,high,social,-4.0625,Reject,1.1659566,0,2,32,2,0.0625,0,5%,0.05
5259,10801,34.53,Female,38,ses-01,1,294.50174,5.77376,high,nonsocial,9.9375,Accept,1.5339756,16,0,32,16,0.5,1,50%,0.5
5260,10801,34.53,Female,39,ses-01,1,302.15164,5.77442,high,nonsocial,1.9375,Accept,1.5155501,8,0,32,8,0.25,1,25%,0.25
5261,10801,34.53,Female,40,ses-01,1,309.0557,5.70327,high,social,-4.0625,Reject,1.7329477,0,2,32,2,0.0625,0,5%,0.05
5262,10801,34.53,Female,41,ses-01,1,319.9253,5.70098,high,social,-4.0625,Reject,1.3329206,2,0,32,2,0.0625,0,5%,0.05
5263,10801,34.53,Female,42,ses-01,1,329.16888,5.7222,low,social,-5.0625,Reject,1.4996636,0,1,16,1,0.0625,0,5%,0.05
5264,10801,34.53,Female,43,ses-01,1,335.95157,5.7745,low,nonsocial,-4.0625,Reject,1.5664712,0,2,16,2,0.125,0,10%,0.1
5265,10801,34.53,Female,44,ses-01,1,342.83344,5.72463,high,social,9.9375,Accept,1.3348577,0,16,32,16,0.5,1,50%,0.5
5266,10801,34.53,Female,45,ses-01,1,349.61823,5.7749,high,nonsocial,1.9375,Accept,2.5160058,0,8,32,8,0.25,1,25%,0.25
5267,10801,34.53,Female,46,ses-01,1,356.45148,5.77356,low,nonsocial,-5.0625,Reject,1.4671417,1,0,16,1,0.0625,0,5%,0.05
5268,10801,34.53,Female,47,ses-01,1,363.3216,5.7357,high,social,-4.0625,Reject,2.6501458,0,2,32,2,0.0625,0,5%,0.05
5269,10801,34.53,Female,48,ses-01,1,370.9348,5.77473,low,nonsocial,-2.0625,Reject,1.9329864,4,0,16,4,0.25,0,25%,0.25
5270,10801,34.53,Female,1,ses-01,2,4.506824,5.775084,high,nonsocial,-2.645833,Reject,1.4157407,3,0,32,3,0.09375,0,10%,0.1
5271,10801,34.53,Female,2,ses-01,2,15.389943,5.773982,high,nonsocial,-3.645833,Reject,1.7660682,2,0,32,2,0.0625,0,5%,0.05
5272,10801,34.53,Female,3,ses-01,2,22.22334,5.773608,high,nonsocial,10.354167,Accept,1.366069,0,16,32,16,0.5,1,50%,0.5
5273,10801,34.53,Female,4,ses-01,2,31.55103,5.695842,low,social,-4.645833,Reject,1.5830994,0,1,16,1,0.0625,0,5%,0.05
5274,10801,34.53,Female,5,ses-01,2,38.380688,5.697788,low,social,2.354167,Accept,1.6177026,8,0,16,8,0.5,1,50%,0.5
5275,10801,34.53,Female,6,ses-01,2,45.140038,5.772872,high,nonsocial,-3.645833,Reject,1.4334424,2,0,32,2,0.0625,0,5%,0.05
5276,10801,34.53,Female,7,ses-01,2,56.006645,5.773165,low,nonsocial,2.354167,Accept,1.2674667,0,8,16,8,0.5,1,50%,0.5
5277,10801,34.53,Female,8,ses-01,2,65.2568,5.774244,low,nonsocial,-1.645833,Reject,1.4327419,4,0,16,4,0.25,0,25%,0.25
5278,10801,34.53,Female,9,ses-01,2,72.9599,5.71911,high,social,2.354167,Accept,1.3011371,0,8,32,8,0.25,1,25%,0.25
5279,10801,34.53,Female,10,ses-01,2,79.82399,5.68703,low,social,-4.645833,Reject,1.551019,1,0,16,1,0.0625,0,5%,0.05
5280,10801,34.53,Female,11,ses-01,2,86.67191,5.67589,high,social,-2.645833,Reject,1.5832225,0,3,32,3,0.09375,0,10%,0.1
5281,10801,34.53,Female,12,ses-01,2,94.27501,5.722945,low,social,-1.645833,Accept,1.615732,0,4,16,4,0.25,1,25%,0.25
5282,10801,34.53,Female,13,ses-01,2,101.11004,5.72089,low,social,-1.645833,Accept,2.5825293,4,0,16,4,0.25,1,25%,0.25
5283,10801,34.53,Female,14,ses-01,2,110.32346,5.77542,low,nonsocial,2.354167,Accept,1.1652962,0,8,16,8,0.5,1,50%,0.5
5284,10801,34.53,Female,15,ses-01,2,117.156624,5.773361,high,nonsocial,2.354167,Accept,2.6662464,8,0,32,8,0.25,1,25%,0.25
5285,10801,34.53,Female,16,ses-01,2,124.03735,5.72466,high,social,2.354167,Accept,2.5008137,0,8,32,8,0.25,1,25%,0.25
5286,10801,34.53,Female,17,ses-01,2,130.8233,5.77265,high,nonsocial,-2.645833,Reject,2.9334953,3,0,32,3,0.09375,0,10%,0.1
5287,10801,34.53,Female,18,ses-01,2,138.47318,5.77378,high,nonsocial,2.354167,Accept,2.433018,8,0,32,8,0.25,1,25%,0.25
5288,10801,34.53,Female,19,ses-01,2,145.3626,5.71739,high,social,2.354167,Accept,2.433729,8,0,32,8,0.25,1,25%,0.25
5289,10801,34.53,Female,20,ses-01,2,157.78992,5.77304,low,nonsocial,-4.645833,Reject,1.33308,1,0,16,1,0.0625,0,5%,0.05
5290,10801,34.53,Female,21,ses-01,2,165.47156,5.74048,high,social,-2.645833,Reject,1.6677628,3,0,32,3,0.09375,0,10%,0.1
5291,10801,34.53,Female,22,ses-01,2,172.3408,5.7064,high,social,-3.645833,Reject,2.4329293,2,0,32,2,0.0625,0,5%,0.05
5292,10801,34.53,Female,23,ses-01,2,179.96011,5.73691,low,social,-4.645833,Reject,1.866078,0,1,16,1,0.0625,0,5%,0.05
5293,10801,34.53,Female,24,ses-01,2,190.84216,5.72187,high,social,2.354167,Accept,1.682806,0,8,32,8,0.25,1,25%,0.25
5294,10801,34.53,Female,25,ses-01,2,200.10406,5.72518,high,social,-2.645833,Reject,2.0331893,0,3,32,3,0.09375,0,10%,0.1
5295,10801,34.53,Female,26,ses-01,2,207.70633,5.77336,high,nonsocial,-3.645833,Reject,1.6333414,0,2,32,2,0.0625,0,5%,0.05
5296,10801,34.53,Female,27,ses-01,2,215.42986,5.70115,low,social,2.354167,Accept,1.6996367,8,0,16,8,0.5,1,50%,0.5
5297,10801,34.53,Female,28,ses-01,2,223.07173,5.70755,high,social,-3.645833,Reject,1.43422,2,0,32,2,0.0625,0,5%,0.05
5298,10801,34.53,Female,29,ses-01,2,230.70184,5.7274,low,social,-3.645833,Reject,1.2663254,2,0,16,2,0.125,0,10%,0.1
5299,10801,34.53,Female,30,ses-01,2,239.95888,5.71977,low,social,2.354167,Accept,1.6501026,8,0,16,8,0.5,1,50%,0.5
5300,10801,34.53,Female,31,ses-01,2,246.80109,5.71298,high,social,10.354167,Accept,1.3327184,16,0,32,16,0.5,1,50%,0.5
5301,10801,34.53,Female,32,ses-01,2,254.38986,5.77254,low,nonsocial,-3.645833,Reject,1.56617,2,0,16,2,0.125,0,10%,0.1
5302,10801,34.53,Female,33,ses-01,2,261.2227,5.77535,high,nonsocial,10.354167,Accept,1.9654217,0,16,32,16,0.5,1,50%,0.5
5303,10801,34.53,Female,34,ses-01,2,268.056,5.776,high,nonsocial,-2.645833,Reject,1.6655457,0,3,32,3,0.09375,0,10%,0.1
5304,10801,34.53,Female,35,ses-01,2,274.98245,5.68165,high,social,-2.645833,Reject,1.3166332,0,3,32,3,0.09375,0,10%,0.1
5305,10801,34.53,Female,36,ses-01,2,281.72256,5.77549,high,nonsocial,-2.645833,Reject,1.0657029,0,3,32,3,0.09375,0,10%,0.1
5306,10801,34.53,Female,37,ses-01,2,290.98935,5.77423,high,nonsocial,2.354167,Accept,2.6498985,8,0,32,8,0.25,1,25%,0.25
5307,10801,34.53,Female,38,ses-01,2,297.8794,5.71572,low,social,2.354167,Accept,1.3504107,0,8,16,8,0.5,1,50%,0.5
5308,10801,34.53,Female,39,ses-01,2,305.5217,5.70837,low,social,-3.645833,Reject,1.6662008,0,2,16,2,0.125,0,10%,0.1
5309,10801,34.53,Female,40,ses-01,2,312.28937,5.77371,low,nonsocial,-1.645833,Accept,2.4664924,4,0,16,4,0.25,1,25%,0.25
5310,10801,34.53,Female,41,ses-01,2,319.17377,5.72333,high,social,10.354167,Accept,1.3833123,0,16,32,16,0.5,1,50%,0.5
5311,10801,34.53,Female,42,ses-01,2,326.7751,5.77055,high,nonsocial,-3.645833,Reject,1.4336439,0,2,32,2,0.0625,0,5%,0.05
5312,10801,34.53,Female,43,ses-01,2,334.42282,5.7739,low,nonsocial,-4.645833,Reject,1.3165992,1,0,16,1,0.0625,0,5%,0.05
5313,10801,34.53,Female,44,ses-01,2,341.28397,5.74508,low,social,-4.645833,Reject,1.7005146,0,1,16,1,0.0625,0,5%,0.05
5314,10801,34.53,Female,45,ses-01,2,348.08963,5.77393,high,nonsocial,-2.645833,Reject,2.1663234,3,0,32,3,0.09375,0,10%,0.1
5315,10801,34.53,Female,46,ses-01,2,354.92288,5.77588,high,nonsocial,10.354167,Accept,1.8655617,16,0,32,16,0.5,1,50%,0.5
5316,10801,34.53,Female,47,ses-01,2,361.75647,5.77261,high,nonsocial,10.354167,Accept,1.2839288,16,0,32,16,0.5,1,50%,0.5
5317,10801,34.53,Female,48,ses-01,2,371.02277,5.77435,low,nonsocial,-1.645833,Reject,2.4829776,4,0,16,4,0.25,0,25%,0.25
5318,10802,42.69,Female,1,ses-01,1,4.515957,5.772536,low,nonsocial,2.729167,Accept,1.7830373,0,8,16,8,0.5,1,50%,0.5
5319,10802,42.69,Female,2,ses-01,1,13.855232,5.682904,low,social,-4.270833,Reject,1.6664667,0,1,16,1,0.0625,0,5%,0.05
5320,10802,42.69,Female,3,ses-01,1,24.72031,5.685213,low,social,-3.270833,Reject,1.3999785,0,2,16,2,0.125,0,10%,0.1
5321,10802,42.69,Female,4,ses-01,1,31.465065,5.773885,high,nonsocial,2.729167,Accept,1.4830647,0,8,32,8,0.25,1,25%,0.25
5322,10802,42.69,Female,5,ses-01,1,38.298443,5.772677,high,nonsocial,10.729167,Reject,1.0338492,16,0,32,16,0.5,0,50%,0.5
5323,10802,42.69,Female,6,ses-01,1,45.200897,5.704463,high,social,-2.270833,Reject,1.516133,0,3,32,3,0.09375,0,10%,0.1
5324,10802,42.69,Female,7,ses-01,1,52.060333,5.678097,low,social,-1.270833,Reject,1.9662571,4,0,16,4,0.25,0,25%,0.25
